pPartNumbers,pCatentryId
1988767,1099372
4020983,1349780
1923083,1099798
1907717,1099800
1876563,1099802
1916454,1099972
2037370,1099974
6344540,1523214
1985090,1099992
3795185,1374417
4086408,1349784
8354497,1719320
3798814,1374419
1573969,1102550
3798917,1374421
4022682,1349786
3888889,1349788
4088509,1349790
4025270,1349792
4175560,1349794
4020725,1349796
3896747,1349798
2141572,1107532
1988372,1107534
4041591,1349802
8673460,1874073
1619218,1109514
3857889,1349806
5991554,1509943
1926200,1069728
2133126,1113024
2038159,1117566
2582409,1137502
2261782,1117856
2463690,1137504
2558622,1137542
2387817,1118696
2748078,1118938
2559669,1119524
1704484,1120002
3232325,1281818
3803228,1374425
1896141,1120750
1916409,1120754
5410547,1465058
8627100,1752877
2265180,1139564
2279956,1139566
5655333,1469575
4180689,1359619
4184283,1359625
4187163,1359627
3954768,1330167
2416465,1143020
2439356,1143026
2474926,1143142
2397890,1143268
2441801,1143272
2678715,1143604
8497196,1746795
8529428,1737624
2459422,1146596
2675660,1148096
2273024,1148550
2662824,1148666
2592853,1150142
2592107,1150152
1911655,1150646
1911260,1150648
1944505,1150650
2665735,1150680
6746320,1528940
2264387,1152102
9367634,1152234
9368334,1152236
2492403,1152294
2745789,1152308
2463913,1152338
2801939,1152430
2468066,1152482
2669102,1152526
2748339,1152528
2640152,1152532
2581084,1152534
3551910,1251086
2391054,1152728
2398129,1152742
2474029,1152940
2265908,1152942
2328852,1152946
2144548,1152948
2282572,1152964
2440228,1152968
2262822,1152974
2487724,1152982
2328436,1153010
2395524,1153062
2419390,1153108
2377690,1153128
2415057,1153132
2149804,1153142
2386265,1153210
2363082,1153212
8627313,1752881
2593807,1153262
2276966,1153306
2266433,1153360
2576989,1153408
2144050,1153430
2384171,1153438
2135739,1153460
3602979,1269664
2289489,1153480
2585138,1153514
2178112,1153538
2262080,1153568
2375757,1153584
2417110,1152042
4246389,1346725
2149536,1152980
2458375,1153442
2802969,1154042
2449243,1154096
2782670,1154186
2665302,1150532
2692849,1154570
2768223,1154572
2747127,1154510
2780407,1154514
2580676,1155656
2284099,1152954
2587961,1155710
2556363,1155732
2499963,1155738
2579663,1155756
2466202,1153118
2278036,1157002
2458595,1158040
2574376,1158086
6532651,1515154
2682543,1158138
2572062,1158148
2744924,1158178
2489533,1158202
2662556,1158214
2581338,1158220
2628631,1158264
2441942,1158290
2466271,1158320
2409049,1158628
2628387,1158774
2265056,1158958
2143989,1159080
2599722,1159094
2585901,1159106
2627577,1159134
2374583,1160250
1221194,1160404
1219948,1160406
2754756,1160508
2271796,1160692
2149299,1160702
2263955,1160726
1908046,1160754
1907827,1160756
1902891,1160758
1918421,1160760
1844715,1160762
2279406,1160816
2276722,1160832
2276492,1160844
2149024,1160856
2187457,1160950
5497065,1469585
3552603,1362775
4478102,1362779
4475473,1362781
1479908,1945498
2467995,1155766
2417347,1161406
2397106,1161468
2268974,1161478
5769858,1471577
2456212,1161750
2393399,1161754
2388373,1161782
2267865,1161792
5710151,1467959
5984963,1471579
2281535,1162128
2699093,1162140
2198604,1162202
2179685,1162226
2328986,1162236
2307354,1162242
2052867,1162252
2265939,1162266
2447159,1162308
2409726,1162324
2443603,1162756
2409795,1161552
2137074,1162962
2391157,1163006
2443548,1163012
2431172,1163032
2447939,1163164
2447386,1163170
2179647,1163190
2263735,1163202
2467438,1163228
2392352,1163382
2663122,1163590
2649641,1163592
2466862,1163726
2462457,1163742
2415394,1163782
2137816,1163798
2286530,1163804
8368751,1742153
2379375,1163952
2377566,1163962
5651485,1467965
2764959,1162656
4128586,1313681
8202116,1737626
2300540,1164422
2681764,1164532
8336271,789584
4175704,1350028
5326143,1448056
4257495,1315757
7529395,1606511
2489052,1165254
2446538,1165350
2377339,1165372
2800727,1165380
2688413,1165422
2582337,1165456
2558134,1165462
2748463,1165464
2498579,1165474
4175278,1350034
6319489,1526048
2803748,1166072
2750925,1166200
8727237,1874075
2379100,1166220
2441296,1166224
2472289,1166226
2377968,1166228
2263917,1166230
2379210,1166296
2289317,1166338
4179250,1350040
2377119,1166346
2391937,1166444
2479536,1166462
2279004,1166472
2277611,1166476
2395706,1166486
2059925,1166510
2419572,1166532
2388902,1166540
2414838,1166586
2459855,1166610
2269935,1166680
2458801,1166690
4179418,1350042
2329820,1166850
2466037,1166860
2398521,1166910
3977659,1317733
1889811,1076576
2463951,1167270
2329057,1167276
4273682,1347317
2462464,1167338
2441478,1167406
2469278,1167434
2479464,1167484
2337386,1167736
2057329,1167742
2038094,1167782
9056055,1167984
2393045,1167986
2263539,1168042
2059066,1168088
2484741,1168182
4182687,1350046
2665694,1168274
2789185,1168344
2782412,1168362
4183741,1350048
2683779,1168546
2628693,1168548
2457390,1168724
2819316,1168746
2306094,1168902
2567826,1168908
2662446,1168920
2748700,1168966
2791362,1168972
2446112,1168990
2581314,1169000
2557300,1169012
2579333,1169048
2792275,1169178
2575801,1169210
2288208,1169214
2475640,1169216
2387484,1169218
2383505,1169226
2462330,1166242
4180885,1350050
2802196,1169304
2445546,1169308
2473666,1169352
2666071,1169398
2473594,1169488
2377607,1169494
2572079,1169504
2249821,1169514
2681166,1169632
3846773,1169680
2640138,1169716
2677462,1169740
2687421,1169774
8897930,1817544
2178916,1170026
2272678,1290950
2745662,1170068
2497707,1170236
2484710,1158518
2629922,1158680
8726207,1874077
2399881,1161336
6198947,1490575
2463827,1161742
2284738,1163044
2448945,1163884
9281954,1167982
2593371,1168994
2137854,1168098
2329332,1170554
2679817,1171544
2784166,1168942
2669267,1171548
2676205,1171566
2439291,1171572
2583161,1171574
2669858,1171576
2549789,1171590
2627986,1171594
2476584,1171608
2583288,1171614
2595458,1171638
2598022,1171694
2678313,1171706
3846278,1169678
3779826,1374441
2766177,1172198
2762164,1172200
3850886,1327113
2675392,1173022
6254410,1509947
2598778,1171536
2628655,1171558
2683054,1171578
7026537,1578361
6987093,1578365
2813824,1176914
7245428,1578375
4184465,1350090
4186559,1350092
9107090,916600
3044276,1191646
2054470,1191952
2409207,1192736
2969981,1193290
3046793,1193296
2799687,1197716
3906280,1197788
2744711,1197790
2799711,1198140
6866664,1548627
4538406,1395775
7118878,1550553
2988539,1200516
2975346,1200522
3191105,1200178
6215136,1523150
1976470,1945500
3047730,1203060
3958056,1332911
2483704,1203360
6262426,1537249
2499310,1205074
2282895,1205912
2802354,1207086
8265311,1719327
2895495,1207842
2898014,1207866
2476924,1209040
3811210,1290956
3053748,1209652
2591744,1209820
3314346,1209740
3194449,1211600
3192795,1211604
3220557,1211626
3214013,1211630
3211607,1211632
3229235,1211988
6878360,1548645
7367227,1550555
4445702,1350188
6168290,1494609
4299570,1345793
4249032,1345801
3255247,1214346
3231041,1214350
2907486,1215068
2925822,1209804
2573779,1209818
3096372,1215138
3237337,1216506
3048540,1216836
3997660,1319345
4088970,1319347
3148031,1218042
3211298,1217026
3235755,1219528
2495682,1220194
2769291,1220196
2977801,1220444
3192018,1220446
3212613,1220648
1704642,1099796
3234426,1221514
5329621,1448078
3058853,1221522
3219960,1216504
3602247,1224026
3164974,1226224
3337732,1226502
3388932,1226536
3588646,1227174
3211906,1227664
3797963,1281518
3386776,1228660
3775332,1228662
3687547,1228668
3317721,1228676
2957319,1220448
3252587,1220646
2326476,1229724
3140840,1229784
2974165,1229794
2955081,1231092
6058915,1494675
7248748,1556005
3399165,1310777
3955901,1309561
3329317,1231714
6016603,1490589
2870520,1233302
2899745,1233332
3077487,1233414
2976338,1233420
3028601,1233428
3468735,1233458
3392210,1233462
3792054,1233464
3779510,1233466
3778274,1233468
3555851,1233470
3774890,1233472
3279405,1233482
2870764,1233494
3148361,1234508
3057074,1234156
3223468,1235700
3096561,1235708
3095256,1235714
3391077,1235738
3432709,1235808
3498042,1235846
3319846,1235860
5698857,1467989
1486551,1945502
3235528,1235858
3228322,1237430
6169749,1477885
3434020,1238078
3393862,1238080
4273084,1345885
3220746,1238546
3609587,1238912
3257867,1239022
3458721,1239026
3316454,1239308
3199671,1239728
5579127,1526064
3797925,1233478
1345991,1918999
1572434,1067158
6726058,1528037
4347862,1345891
4186566,1350226
8196961,1606513
4187060,1350228
4187187,1350230
2664671,1171602
3190979,1243520
3148282,1243522
2959771,1245014
2888086,1246226
3042711,1246390
3594740,1246572
3226616,1247016
6980124,1567978
2785103,1247136
4138727,1310809
1391938,1247222
3491946,1247566
3463785,1247568
3463039,1247570
3459452,1247576
3469198,1247578
3467042,1247580
3435964,1247582
3464038,1247584
3513350,1247586
1486654,1945504
3461608,1247730
3389089,1247732
3467451,1247734
3466373,1247736
7202760,1249512
3451319,1249518
2954996,1249544
2908148,1249546
2904506,1249548
3044733,1249554
2905464,1249566
3091449,1249572
2909082,1249574
3058798,1249578
3047369,1249580
2958820,1249586
2952644,1249590
2952091,1249592
2948074,1249594
2945651,1249596
2935403,1249600
2929189,1249604
2926625,1249612
3098363,1249620
3095122,1249624
3093894,1249626
3238154,1249692
3146318,1249714
3148653,1249730
3513219,1249746
2975188,1249792
2967017,1249810
3056532,1249812
3192159,1249844
3057249,1249884
3047761,1249918
8544427,1719332
6202053,1490617
3230554,1250266
2938895,1250376
3044379,1250380
3434532,1250516
2966599,1250518
3070972,1250530
8618810,1751897
4287001,1347477
3230705,1250908
2952510,1250934
3190625,1250936
2949619,1250962
3045110,1250966
3094934,1250968
5611171,1469641
2975119,1251048
3434965,1251068
3654673,1251132
3311174,1251206
3409268,1251276
3091377,1251278
3213306,1251280
3394146,1251282
3178575,1251284
3436688,1251286
3194391,1251290
3513312,1251296
3468618,1251318
3193196,1251320
3098600,1251356
3214051,1251376
8153746,1617610
3146727,1251510
3076598,1251516
3233331,1251564
3392595,1251572
3198885,1251576
3433980,1251582
3239603,1251612
3309533,1251614
3306859,1251616
3467688,1251624
1423057,1057650
3591815,1251782
1589991,1057658
8355661,1610537
8576529,1751903
8583828,1751905
8666611,1769581
6175960,1477891
4187644,1350234
3432022,1252914
3553657,1252918
3227268,1253282
9189221,1894588
3625970,1238574
3164871,1253502
3338449,1253596
3461536,1253754
3337244,1253764
3457083,1253788
2573432,1165396
3560750,1253862
3491018,1253918
3576380,1253984
3142934,1254272
3308857,1254294
2954714,1254450
3178788,1254454
8617646,1751915
3685374,1254562
3577121,1254572
3805367,1254580
3436554,1254600
3467097,1254780
3561869,1254818
3395891,1254830
3389780,1254848
4026224,1345723
3577372,1254952
3577011,1254956
3570881,1254962
3564440,1255052
3553389,1255054
3496006,1255056
3568965,1255066
3438514,1255074
3561120,1255076
3569751,1255080
5713141,1465082
3563025,1255520
3459043,1255524
3456338,1255558
4346368,1345769
3538957,1255572
3571055,1255576
3556829,1255762
3095524,1255874
3141777,1255884
3147898,1255916
3199358,1255918
3048430,1255924
3198919,1255936
3140125,1255980
3079399,1255986
2979445,1255988
3239782,1256270
3434051,1256282
3314676,1256288
3313787,1256304
4346571,1345893
3384314,1256504
3575927,1256522
3307126,1256578
3433148,1256580
3326293,1256582
3385849,1256610
3526835,1256640
3092091,1256794
1429408,1057654
9278792,1256862
2955036,1256870
3049367,1256876
2978192,1256878
3075331,1256900
3147331,1256914
3042917,1256920
3070374,1256932
3072231,1256960
3570410,1257032
3399536,1257122
3566101,1257126
3460537,1257138
3149573,1257174
3399237,1257190
3395932,1257192
3571213,1257238
3566888,1257350
3570609,1257468
3224498,1239708
3431889,1258160
3574564,1258230
3466043,1258244
3384620,1258248
3573709,1258338
3568800,1258348
3326956,1258358
3326798,1258360
3318108,1258366
3300604,1258376
2955407,1258406
3042034,1258420
2926175,1258436
3092321,1258448
3165674,1258456
2946430,1258458
2976101,1258488
3196911,1258490
2934916,1258496
3144169,1258514
3142312,1258524
3073759,1258526
2974206,1258534
3071816,1258540
2975762,1258606
2969709,1258626
2965002,1258642
3191617,1258666
3071445,1258768
2939715,1258790
2974639,1258850
2027311,1945506
3654604,1258954
4240787,1350238
3451656,1249524
3435995,1251444
1486726,1945507
8621993,1751917
3654958,1253692
3491159,1254584
3524332,1254788
3599934,1255566
3434848,1255580
3436293,1256508
3392571,1256642
2973654,1258536
3558140,1261398
6077295,1490661
3625932,1262734
3658758,1262744
6127705,1525244
6214560,1526084
5697748,1475286
3628946,1263632
3460331,1246570
3319217,1263902
3386879,1263904
7376380,1556051
3435005,1265206
3678965,1265290
2798499,1265440
3192221,1266010
3212297,1266012
3456211,1268544
3906314,1268582
3397129,1268598
3624122,1269030
3653289,1269554
3689624,1269566
3689253,1269572
3686153,1269584
3571237,1269592
3564251,1269606
3593631,1269616
3578034,1269808
3908525,1350244
3386312,1255472
5407866,994020
3679490,1270882
9288050,1271146
6077848,1525260
3659207,1271504
3789005,1271828
3627930,1272034
3328136,1272120
3792889,1272204
4049414,1323621
3951819,736050
3799583,1270938
3603105,1272824
3626371,1272882
6875136,1567988
3590957,1272098
7348088,1556069
3658143,1273704
5061903,1395801
7248724,1582365
3599020,1273940
3597008,1274070
3915707,1350246
2593515,1274128
4598501,1490689
8665461,1769583
3796593,1283508
3815704,1283514
3815498,1283518
3818062,1283520
3815364,1283526
3806335,1283530
3815216,1283532
3815058,1283542
3811382,1283550
3816662,1283564
2375630,1283566
3820483,1283568
3814248,1283572
3808924,1283574
3816033,1283580
3818952,1283582
3808278,1283584
1475342,1945509
6076210,1494859
6148179,1525276
3687420,1288053
3822003,1288666
3847576,1288668
3811784,1288672
3798742,1288744
3820373,1290520
3807176,1291006
2574864,1291092
3809363,1291100
3814846,1291128
3856536,1291134
2786676,1291138
3828090,1290974
3856660,1290976
3808144,1291262
3820885,1292030
3856701,1301004
3853546,1301006
4154062,1301012
4125840,1301514
6180670,1494875
4137151,1304033
4175247,1304039
6099747,1526090
1956926,1894590
2002817,1894592
9191745,1894594
4143176,1305521
3595794,1256122
1879137,1306261
5416211,1475316
4023557,1325641
7001394,568878
4025476,1308483
3909665,1308491
3917121,1308493
8145455,1617614
8439570,1748481
6087089,1525292
8508250,1748483
8623472,1751932
8371391,1748487
8436205,1748489
4043953,1308777
4086013,1308779
4131676,1308933
3998494,1308983
3923500,1290878
3823105,1309651
4087555,1309743
4026949,1309767
4133928,1309771
4087012,1309939
3390528,1251588
6126311,1526094
2198721,1312639
9116452,1312747
3976313,1312867
8262682,1748491
3917815,1312927
3921423,1313513
4129475,1313539
4022534,1313543
4116268,1313553
4125273,1313555
3916500,1313567
3979781,1313595
4185172,1313719
4174554,1313895
3916586,1313953
6999603,1556143
3856385,1315231
4145741,1315325
3858589,1315349
5721724,1439575
4088200,1315635
4245562,1315641
4237312,1315753
3916782,1315755
4130770,1315775
4084888,1315853
3817180,1315711
4021573,1317049
4181310,1317063
4139393,1317141
4120584,1317155
3816363,1317575
8455808,1748493
3910984,1317729
3818282,1317743
9189403,1894598
4256063,1317883
4129255,1318097
4026004,1319109
1939606,1945511
7478075,1556151
4084905,1319637
4086989,1319647
4188485,1319649
4027089,1319713
4029104,1319719
4118187,1319733
4113618,1319771
4122166,1319773
4137508,1319775
3916146,1319779
4085887,1321761
7342170,1556153
3958726,1319971
4083834,1319987
4343794,1319993
4272133,1319995
4042112,1319999
4185701,1320003
4138174,1320007
3899005,1320077
4188124,1320193
3896400,1320195
4126416,1320197
4123392,1320199
4047708,1319371
3954720,1319387
3918838,1320259
4048800,1320261
4087445,1320271
3912023,1320285
4084558,1320561
4146726,1335019
3895690,1320773
4182388,1320799
4120883,1321565
4246482,1321569
3976203,1321865
4255813,1321965
4347453,1321969
4257419,1321985
5712135,1468083
5553071,1468087
5657441,1468089
4452678,1322325
